x-axis,1,2
second,Volt,Volt
-1.670000E+00,+5.104602E+00,+4.510005E+00
-1.667500E+00,+5.133547E+00,+4.580743E+00
-1.665000E+00,+5.402939E+00,+5.255106E+00
-1.662500E+00,+5.402215E+00,+5.254528E+00
-1.660000E+00,+5.402150E+00,+5.254126E+00
-1.657500E+00,+5.401818E+00,+5.253724E+00
-1.655000E+00,+5.401346E+00,+5.253322E+00
-1.652500E+00,+5.401019E+00,+5.253322E+00
-1.650000E+00,+5.401034E+00,+5.253322E+00
-1.647500E+00,+5.400833E+00,+5.252743E+00
-1.645000E+00,+5.400657E+00,+5.253209E+00
-1.642500E+00,+5.400280E+00,+5.252566E+00
-1.640000E+00,+5.400200E+00,+5.252903E+00
-1.637500E+00,+5.399778E+00,+5.252196E+00
-1.635000E+00,+5.400069E+00,+5.252518E+00
-1.632500E+00,+5.399713E+00,+5.252115E+00
-1.630000E+00,+5.399743E+00,+5.252115E+00
-1.627500E+00,+5.399537E+00,+5.252453E+00
-1.625000E+00,+5.399200E+00,+5.251713E+00
-1.622500E+00,+5.399537E+00,+5.252115E+00
-1.620000E+00,+5.399155E+00,+5.251713E+00
-1.617500E+00,+5.399205E+00,+5.251923E+00
-1.615000E+00,+5.398904E+00,+5.251713E+00
-1.612500E+00,+5.399074E+00,+5.251633E+00
-1.610000E+00,+5.398708E+00,+5.251697E+00
-1.607500E+00,+5.398351E+00,+5.251360E+00
-1.605000E+00,+5.398733E+00,+5.251601E+00
-1.602500E+00,+5.398517E+00,+5.251311E+00
-1.600000E+00,+5.398396E+00,+5.251553E+00
-1.597500E+00,+5.398577E+00,+5.251311E+00
-1.595000E+00,+5.397954E+00,+5.251649E+00
-1.592500E+00,+5.398205E+00,+5.250942E+00
-1.590000E+00,+5.397778E+00,+5.251215E+00
-1.587500E+00,+5.397919E+00,+5.251070E+00
-1.585000E+00,+5.397748E+00,+5.250909E+00
-1.582500E+00,+5.397909E+00,+5.251199E+00
-1.580000E+00,+5.397708E+00,+5.250909E+00
-1.577500E+00,+5.397687E+00,+5.250909E+00
-1.575000E+00,+5.397592E+00,+5.250829E+00
-1.572500E+00,+5.397577E+00,+5.250909E+00
-1.570000E+00,+5.397321E+00,+5.251119E+00
-1.567500E+00,+5.397527E+00,+5.250781E+00
-1.565000E+00,+5.397421E+00,+5.250909E+00
-1.562500E+00,+5.397567E+00,+5.250909E+00
-1.560000E+00,+5.396959E+00,+5.250507E+00
-1.557500E+00,+5.396934E+00,+5.250234E+00
-1.555000E+00,+5.397125E+00,+5.250298E+00
