x-axis,1,2
second,Volt,Volt
-19.700000E+00,,
-19.694800E+00,+585.851E-03,-19.896E-03
-19.689600E+00,+586.364E-03,-19.896E-03
-19.684400E+00,+585.972E-03,-19.896E-03
-19.679200E+00,+585.690E-03,-19.896E-03
-19.674000E+00,+586.565E-03,-19.896E-03
-19.668800E+00,+586.193E-03,-19.896E-03
-19.663600E+00,+585.811E-03,-19.896E-03
-19.658400E+00,+586.585E-03,-19.896E-03
-19.653200E+00,+586.193E-03,-19.896E-03
-19.648000E+00,+585.710E-03,-19.896E-03
-19.642800E+00,+586.424E-03,-19.896E-03
-19.637600E+00,+586.243E-03,-19.896E-03
-19.632400E+00,+586.102E-03,-19.896E-03
-19.627200E+00,+585.982E-03,-19.896E-03
-19.622000E+00,+586.414E-03,-19.896E-03
-19.616800E+00,+586.092E-03,-19.896E-03
-19.611600E+00,+586.012E-03,-19.896E-03
-19.606400E+00,+586.625E-03,-19.896E-03
-19.601200E+00,+586.334E-03,-19.896E-03
-19.596000E+00,+585.911E-03,-19.896E-03
-19.590800E+00,+586.494E-03,-19.896E-03
-19.585600E+00,+586.112E-03,-19.896E-03
-19.580400E+00,+585.851E-03,-19.896E-03
-19.575200E+00,+586.484E-03,-19.896E-03
-19.570000E+00,+571.188E-03,+1.093169E+00
-19.564800E+00,+519.278E-03,+4.944928E+00
-19.559600E+00,+519.178E-03,+4.944928E+00
-19.554400E+00,+518.605E-03,+4.944928E+00
-19.549200E+00,+518.876E-03,+4.944928E+00
-19.544000E+00,+519.128E-03,+4.944928E+00
-19.538800E+00,+518.464E-03,+4.945179E+00
-19.533600E+00,+518.816E-03,+4.947440E+00
-19.528400E+00,+519.017E-03,+4.945681E+00
-19.523200E+00,+518.404E-03,+4.947189E+00
-19.518000E+00,+518.524E-03,+4.946184E+00
-19.512800E+00,+518.876E-03,+4.944928E+00
-19.507600E+00,+518.494E-03,+4.944928E+00
-19.502400E+00,+518.404E-03,+4.944928E+00
-19.497200E+00,+518.776E-03,+4.944928E+00
-19.492000E+00,+518.424E-03,+4.946184E+00
-19.486800E+00,+518.002E-03,+4.944928E+00
-19.481600E+00,+518.514E-03,+4.944928E+00
-19.476400E+00,+518.414E-03,+4.945681E+00
-19.471200E+00,+517.690E-03,+4.947440E+00
-19.466000E+00,+518.273E-03,+4.944928E+00
-19.460800E+00,+518.454E-03,+4.945179E+00
-19.455600E+00,+517.731E-03,+4.947440E+00
-19.450400E+00,+518.062E-03,+4.947440E+00
-19.445200E+00,+518.273E-03,+4.944928E+00
