x-axis,1,2
second,Volt,Volt
-8.140000E+00,+588.264E-03,-24.969E-03
-8.131200E+00,+588.948E-03,-24.969E-03
-8.122400E+00,+589.125E-03,-24.969E-03
-8.113600E+00,+588.811E-03,-24.969E-03
-8.104800E+00,+589.619E-03,-24.969E-03
-8.096000E+00,+588.566E-03,-24.969E-03
-8.087200E+00,+590.375E-03,-24.768E-03
-8.078400E+00,+588.313E-03,-24.969E-03
-8.069600E+00,+590.608E-03,-21.351E-03
-8.060800E+00,+587.722E-03,-24.969E-03
-8.052000E+00,+590.576E-03,-21.954E-03
-8.043200E+00,+587.456E-03,-24.969E-03
-8.034400E+00,+590.102E-03,-24.969E-03
-8.025600E+00,+587.416E-03,-24.969E-03
-8.016800E+00,+589.836E-03,-23.763E-03
-8.008000E+00,+588.043E-03,-24.969E-03
-7.999200E+00,+589.507E-03,-24.969E-03
-7.990400E+00,+588.514E-03,-24.969E-03
-7.981600E+00,+589.197E-03,-24.969E-03
-7.972800E+00,+589.004E-03,-24.969E-03
-7.964000E+00,+589.068E-03,-24.969E-03
-7.955200E+00,+590.090E-03,-21.753E-03
-7.946400E+00,+588.827E-03,-24.969E-03
-7.937600E+00,+590.331E-03,-23.361E-03
-7.928800E+00,+588.574E-03,-24.969E-03
-7.920000E+00,+590.877E-03,-24.969E-03
-7.911200E+00,+588.075E-03,-24.969E-03
-7.902400E+00,+590.809E-03,-24.969E-03
-7.893600E+00,+587.786E-03,-27.582E-03
-7.884800E+00,+590.701E-03,-21.753E-03
-7.876000E+00,+587.481E-03,-24.969E-03
-7.867200E+00,+590.041E-03,-24.969E-03
-7.858400E+00,+587.939E-03,-24.969E-03
-7.849600E+00,+589.953E-03,-24.969E-03
-7.840800E+00,+588.562E-03,-24.969E-03
-7.832000E+00,+589.631E-03,-24.969E-03
-7.823200E+00,+589.273E-03,-23.763E-03
-7.814400E+00,+589.430E-03,-24.969E-03
-7.805600E+00,+590.190E-03,-24.969E-03
-7.796800E+00,+589.161E-03,-24.969E-03
-7.788000E+00,+590.596E-03,-21.954E-03
-7.779200E+00,+588.847E-03,-24.969E-03
-7.770400E+00,+591.151E-03,-21.351E-03
-7.761600E+00,+588.510E-03,-24.969E-03
-7.752800E+00,+591.155E-03,-24.969E-03
-7.744000E+00,+587.822E-03,-24.969E-03
-7.735200E+00,+590.572E-03,-23.160E-03
-7.726400E+00,+588.176E-03,-24.969E-03
-7.717600E+00,+590.584E-03,-24.969E-03
-7.708800E+00,+587.786E-03,-24.969E-03
-7.700000E+00,+589.973E-03,-24.969E-03
