x-axis,1,2
second,Volt,Volt
-8.140000E+00,+586.857E-03,+4.939855E+00
-8.131200E+00,+588.811E-03,+4.944077E+00
-8.122400E+00,+586.479E-03,+4.939855E+00
-8.113600E+00,+588.755E-03,+4.939855E+00
-8.104800E+00,+586.077E-03,+4.938046E+00
-8.096000E+00,+588.445E-03,+4.939855E+00
-8.087200E+00,+585.458E-03,+4.939855E+00
-8.078400E+00,+587.907E-03,+4.940458E+00
-8.069600E+00,+585.374E-03,+4.939855E+00
-8.060800E+00,+587.589E-03,+4.944881E+00
-8.052000E+00,+585.330E-03,+4.939855E+00
-8.043200E+00,+587.191E-03,+4.944881E+00
-8.034400E+00,+585.913E-03,+4.940257E+00
-8.025600E+00,+586.612E-03,+4.940257E+00
-8.016800E+00,+586.777E-03,+4.943675E+00
-8.008000E+00,+586.797E-03,+4.939855E+00
-7.999200E+00,+587.754E-03,+4.942067E+00
-7.990400E+00,+586.399E-03,+4.944881E+00
-7.981600E+00,+588.176E-03,+4.944881E+00
-7.972800E+00,+586.371E-03,+4.939855E+00
-7.964000E+00,+588.506E-03,+4.943876E+00
-7.955200E+00,+585.639E-03,+4.936639E+00
-7.946400E+00,+588.228E-03,+4.939855E+00
-7.937600E+00,+585.667E-03,+4.939855E+00
-7.928800E+00,+587.887E-03,+4.944077E+00
-7.920000E+00,+584.747E-03,+4.939855E+00
-7.911200E+00,+587.436E-03,+4.940659E+00
-7.902400E+00,+585.024E-03,+4.939855E+00
-7.893600E+00,+586.998E-03,+4.942268E+00
-7.884800E+00,+585.599E-03,+4.939855E+00
-7.876000E+00,+586.757E-03,+4.939855E+00
-7.867200E+00,+586.033E-03,+4.940056E+00
-7.858400E+00,+586.226E-03,+4.940458E+00
-7.849600E+00,+586.841E-03,+4.943474E+00
-7.840800E+00,+586.073E-03,+4.939855E+00
-7.832000E+00,+587.219E-03,+4.941866E+00
-7.823200E+00,+585.663E-03,+4.939855E+00
-7.814400E+00,+588.116E-03,+4.944881E+00
-7.805600E+00,+585.322E-03,+4.939855E+00
-7.796800E+00,+587.915E-03,+4.944881E+00
-7.788000E+00,+584.908E-03,+4.939855E+00
-7.779200E+00,+587.802E-03,+4.942670E+00
-7.770400E+00,+584.904E-03,+4.939855E+00
-7.761600E+00,+587.352E-03,+4.944278E+00
-7.752800E+00,+584.377E-03,+4.939855E+00
-7.744000E+00,+586.978E-03,+4.940860E+00
-7.735200E+00,+585.282E-03,+4.939855E+00
-7.726400E+00,+586.616E-03,+4.942469E+00
-7.717600E+00,+585.796E-03,+4.939855E+00
