x-axis,1,2
second,Volt,Volt
-3.850000E+00,,
-3.846400E+00,+9.042102E+00,+8.692953E+00
-3.842800E+00,+9.042102E+00,+8.692953E+00
-3.839200E+00,+9.042102E+00,+8.692953E+00
-3.835600E+00,+9.042102E+00,+8.692953E+00
-3.832000E+00,+9.042102E+00,+8.692953E+00
-3.828400E+00,+9.042102E+00,+8.692953E+00
-3.824800E+00,+9.042102E+00,+8.692953E+00
-3.821200E+00,+9.042102E+00,+8.692953E+00
-3.817600E+00,+9.042102E+00,+8.692953E+00
-3.814000E+00,+9.042102E+00,+8.692953E+00
-3.810400E+00,+9.042102E+00,+8.692953E+00
-3.806800E+00,+9.042102E+00,+8.692953E+00
-3.803200E+00,+9.042102E+00,+8.692953E+00
-3.799600E+00,+9.042102E+00,+8.692953E+00
-3.796000E+00,+9.042102E+00,+8.692953E+00
-3.792400E+00,+9.042102E+00,+8.692953E+00
-3.788800E+00,+9.042102E+00,+8.692953E+00
-3.785200E+00,+9.042102E+00,+8.692953E+00
-3.781600E+00,+9.042102E+00,+8.692953E+00
-3.778000E+00,+9.042102E+00,+8.692953E+00
-3.774400E+00,+9.042102E+00,+8.692953E+00
-3.770800E+00,+9.042102E+00,+8.692953E+00
-3.767200E+00,+9.042102E+00,+8.692953E+00
-3.763600E+00,+9.042102E+00,+8.692953E+00
-3.760000E+00,+9.042102E+00,+8.692953E+00
-3.756400E+00,+9.042102E+00,+8.692953E+00
-3.752800E+00,+9.042102E+00,+8.692953E+00
-3.749200E+00,+9.042102E+00,+8.692953E+00
-3.745600E+00,+9.042102E+00,+8.692953E+00
-3.742000E+00,+9.042102E+00,+8.692953E+00
-3.738400E+00,+9.042102E+00,+8.692953E+00
-3.734800E+00,+9.042102E+00,+8.692953E+00
-3.731200E+00,+9.042102E+00,+8.692953E+00
-3.727600E+00,+9.042102E+00,+8.692953E+00
-3.724000E+00,+9.042102E+00,+8.692953E+00
-3.720400E+00,+9.042102E+00,+8.692953E+00
-3.716800E+00,+9.042102E+00,+8.692953E+00
-3.713200E+00,+9.042102E+00,+8.692953E+00
-3.709600E+00,+9.042102E+00,+8.692953E+00
-3.706000E+00,+9.042102E+00,+8.692953E+00
-3.702400E+00,+9.042102E+00,+8.692953E+00
-3.698800E+00,+9.042102E+00,+8.692953E+00
-3.695200E+00,+9.042102E+00,+8.692953E+00
-3.691600E+00,+9.042102E+00,+8.692953E+00
-3.688000E+00,+9.042102E+00,+8.692953E+00
-3.684400E+00,+9.042102E+00,+8.692953E+00
