x-axis,1,2
second,Volt,Volt
-5.370000E+00,,
-5.366200E+00,+6.960905E+00,+6.482655E+00
-5.362400E+00,+6.960905E+00,+6.482655E+00
-5.358600E+00,+6.960905E+00,+6.482655E+00
-5.354800E+00,+6.960905E+00,+6.482655E+00
-5.351000E+00,+6.960905E+00,+6.482655E+00
-5.347200E+00,+6.960905E+00,+6.482655E+00
-5.343400E+00,+6.960905E+00,+6.482655E+00
-5.339600E+00,+6.960905E+00,+6.482655E+00
-5.335800E+00,+6.960905E+00,+6.482655E+00
-5.332000E+00,+6.960905E+00,+6.482655E+00
-5.328200E+00,+6.960905E+00,+6.482655E+00
-5.324400E+00,+6.960905E+00,+6.482655E+00
-5.320600E+00,+6.960905E+00,+6.482655E+00
-5.316800E+00,+6.960905E+00,+6.482655E+00
-5.313000E+00,+6.960905E+00,+6.482655E+00
-5.309200E+00,+6.960905E+00,+6.482655E+00
-5.305400E+00,+6.960905E+00,+6.482655E+00
-5.301600E+00,+6.960905E+00,+6.482655E+00
-5.297800E+00,+6.960905E+00,+6.482655E+00
-5.294000E+00,+6.960905E+00,+6.482655E+00
-5.290200E+00,+6.960905E+00,+6.482655E+00
-5.286400E+00,+6.960905E+00,+6.482655E+00
-5.282600E+00,+6.960905E+00,+6.482655E+00
-5.278800E+00,+6.960905E+00,+6.482655E+00
-5.275000E+00,+6.960905E+00,+6.482655E+00
-5.271200E+00,+6.960905E+00,+6.482655E+00
-5.267400E+00,+6.960905E+00,+6.482655E+00
-5.263600E+00,+6.960905E+00,+6.482655E+00
-5.259800E+00,+6.960905E+00,+6.482655E+00
-5.256000E+00,+6.960905E+00,+6.482655E+00
-5.252200E+00,+6.960905E+00,+6.482655E+00
-5.248400E+00,+6.960905E+00,+6.482655E+00
-5.244600E+00,+6.960905E+00,+6.482655E+00
-5.240800E+00,+6.960905E+00,+6.482655E+00
-5.237000E+00,+6.960905E+00,+6.482655E+00
-5.233200E+00,+6.960905E+00,+6.482655E+00
-5.229400E+00,+6.960905E+00,+6.482655E+00
-5.225600E+00,+6.960905E+00,+6.482655E+00
-5.221800E+00,+6.960905E+00,+6.482655E+00
-5.218000E+00,+6.960905E+00,+6.482655E+00
-5.214200E+00,+6.960905E+00,+6.482655E+00
-5.210400E+00,+6.960905E+00,+6.482655E+00
-5.206600E+00,+6.960905E+00,+6.482655E+00
-5.202800E+00,+6.960905E+00,+6.482655E+00
-5.199000E+00,+6.960905E+00,+6.482655E+00
-5.195200E+00,+6.960905E+00,+6.482655E+00
