x-axis,1,2
second,Volt,Volt
-2.700000E+00,+9.042102E+00,+8.692953E+00
-2.697550E+00,+9.042129E+00,+8.692999E+00
-2.695100E+00,+9.373105E+00,+9.251112E+00
-2.692650E+00,+9.372504E+00,+9.250663E+00
-2.690200E+00,+9.372378E+00,+9.250371E+00
-2.687750E+00,+9.372207E+00,+9.250582E+00
-2.685300E+00,+9.372203E+00,+9.250491E+00
-2.682850E+00,+9.371892E+00,+9.250480E+00
-2.680400E+00,+9.371624E+00,+9.250018E+00
-2.677950E+00,+9.371226E+00,+9.249695E+00
-2.675500E+00,+9.371114E+00,+9.249596E+00
-2.673050E+00,+9.371071E+00,+9.249737E+00
-2.670600E+00,+9.371091E+00,+9.249928E+00
-2.668150E+00,+9.370787E+00,+9.249947E+00
-2.665700E+00,+9.370735E+00,+9.249254E+00
-2.663250E+00,+9.370427E+00,+9.248984E+00
-2.660800E+00,+9.370420E+00,+9.249335E+00
-2.658350E+00,+9.370368E+00,+9.249709E+00
-2.655900E+00,+9.370403E+00,+9.249448E+00
-2.653450E+00,+9.370368E+00,+9.249235E+00
-2.651000E+00,+9.370498E+00,+9.249495E+00
-2.648550E+00,+9.370368E+00,+9.249284E+00
-2.646100E+00,+9.370117E+00,+9.249145E+00
-2.643650E+00,+9.370112E+00,+9.249737E+00
-2.641200E+00,+9.369821E+00,+9.249316E+00
-2.638750E+00,+9.369760E+00,+9.249445E+00
-2.636300E+00,+9.369740E+00,+9.249235E+00
-2.633850E+00,+9.369912E+00,+9.249447E+00
-2.631400E+00,+9.369185E+00,+9.248812E+00
-2.628950E+00,+9.369429E+00,+9.248984E+00
-2.626500E+00,+9.369397E+00,+9.249075E+00
-2.624050E+00,+9.369237E+00,+9.249133E+00
-2.621600E+00,+9.369478E+00,+9.248984E+00
-2.619150E+00,+9.369141E+00,+9.248762E+00
-2.616700E+00,+9.368895E+00,+9.249096E+00
-2.614250E+00,+9.369112E+00,+9.248984E+00
-2.611800E+00,+9.368887E+00,+9.248732E+00
-2.609350E+00,+9.369020E+00,+9.248732E+00
-2.606900E+00,+9.369478E+00,+9.249193E+00
-2.604450E+00,+9.369228E+00,+9.249022E+00
-2.602000E+00,+9.368979E+00,+9.248924E+00
-2.599550E+00,+9.369062E+00,+9.249235E+00
-2.597100E+00,+9.368902E+00,+9.248872E+00
-2.594650E+00,+9.368735E+00,+9.248841E+00
-2.592200E+00,+9.368530E+00,+9.248481E+00
-2.589750E+00,+9.368730E+00,+9.248490E+00
-2.587300E+00,+9.368205E+00,+9.248683E+00
