x-axis,F1
Hertz,dBV
+308.8000E+00,-88.04277E+00
+309.2000E+00,-87.65008E+00
+309.6000E+00,-86.66372E+00
+310.0000E+00,-85.67735E+00
+310.4000E+00,-84.69098E+00
+310.8000E+00,-83.70461E+00
+311.2000E+00,-82.71824E+00
+311.6000E+00,-81.73188E+00
+312.0000E+00,-80.74551E+00
+312.4000E+00,-79.75914E+00
+312.8000E+00,-78.77277E+00
+313.2000E+00,-79.17745E+00
+313.6000E+00,-79.60036E+00
+314.0000E+00,-80.02327E+00
+314.4000E+00,-80.44619E+00
+314.8000E+00,-80.86910E+00
+315.2000E+00,-81.29201E+00
+315.6000E+00,-81.71492E+00
+316.0000E+00,-82.13783E+00
+316.4000E+00,-82.56075E+00
+316.8000E+00,-82.39065E+00
+317.2000E+00,-81.49670E+00
+317.6000E+00,-80.60275E+00
+318.0000E+00,-79.70879E+00
+318.4000E+00,-78.81484E+00
+318.8000E+00,-77.92089E+00
+319.2000E+00,-77.02694E+00
+319.6000E+00,-76.13299E+00
+320.0000E+00,-75.23903E+00
+320.4000E+00,-74.34508E+00
+320.8000E+00,-74.63945E+00
+321.2000E+00,-75.04623E+00
+321.6000E+00,-75.45302E+00
+322.0000E+00,-75.85980E+00
+322.4000E+00,-76.26659E+00
+322.8000E+00,-76.67337E+00
+323.2000E+00,-77.08015E+00
+323.6000E+00,-77.48694E+00
+324.0000E+00,-77.89372E+00
+324.4000E+00,-77.89264E+00
+324.8000E+00,-77.21705E+00
+325.2000E+00,-76.54147E+00
+325.6000E+00,-75.86588E+00
+326.0000E+00,-75.19030E+00
+326.4000E+00,-74.51472E+00
+326.8000E+00,-73.83913E+00
+327.2000E+00,-73.16355E+00
+327.6000E+00,-72.48796E+00
+328.0000E+00,-71.81238E+00
+328.4000E+00,-71.99425E+00
+328.8000E+00,-72.33934E+00
+329.2000E+00,-72.68443E+00
+329.6000E+00,-73.02951E+00
+330.0000E+00,-73.37460E+00
+330.4000E+00,-73.71969E+00
+330.8000E+00,-74.06478E+00
+331.2000E+00,-74.40987E+00
+331.6000E+00,-74.75495E+00
+332.0000E+00,-74.90342E+00
+332.4000E+00,-74.60031E+00
+332.8000E+00,-74.29721E+00
+333.2000E+00,-73.99410E+00
+333.6000E+00,-73.69100E+00
+334.0000E+00,-73.38790E+00
+334.4000E+00,-73.08479E+00
+334.8000E+00,-72.78169E+00
+335.2000E+00,-72.47858E+00
+335.6000E+00,-72.17548E+00
+336.0000E+00,-72.33533E+00
+336.4000E+00,-72.63613E+00
+336.8000E+00,-72.93693E+00
+337.2000E+00,-73.23773E+00
+337.6000E+00,-73.53853E+00
+338.0000E+00,-73.83933E+00
+338.4000E+00,-74.14013E+00
+338.8000E+00,-74.44093E+00
+339.2000E+00,-74.74173E+00
+339.6000E+00,-74.90960E+00
+340.0000E+00,-74.63210E+00
+340.4000E+00,-74.35459E+00
+340.8000E+00,-74.07709E+00
+341.2000E+00,-73.79959E+00
+341.6000E+00,-73.52208E+00
+342.0000E+00,-73.24458E+00
+342.4000E+00,-72.96707E+00
+342.8000E+00,-72.68957E+00
+343.2000E+00,-72.41207E+00
+343.6000E+00,-72.38067E+00
+344.0000E+00,-72.45824E+00
+344.4000E+00,-72.53580E+00
+344.8000E+00,-72.61337E+00
+345.2000E+00,-72.69094E+00
+345.6000E+00,-72.76851E+00
+346.0000E+00,-72.84608E+00
+346.4000E+00,-72.92364E+00
+346.8000E+00,-73.00121E+00
+347.2000E+00,-73.07266E+00
+347.6000E+00,-73.11106E+00
+348.0000E+00,-73.14946E+00
+348.4000E+00,-73.18786E+00
+348.8000E+00,-73.22626E+00
+349.2000E+00,-73.26466E+00
+349.6000E+00,-73.30306E+00
+350.0000E+00,-73.34146E+00
+350.4000E+00,-73.37986E+00
+350.8000E+00,-73.41826E+00
+351.2000E+00,-73.43048E+00
+351.6000E+00,-73.42664E+00
+352.0000E+00,-73.42280E+00
+352.4000E+00,-73.41896E+00
+352.8000E+00,-73.41512E+00
+353.2000E+00,-73.41128E+00
+353.6000E+00,-73.40744E+00
+354.0000E+00,-73.40360E+00
+354.4000E+00,-73.39976E+00
+354.8000E+00,-73.41188E+00
+355.2000E+00,-73.60055E+00
+355.6000E+00,-73.78922E+00
+356.0000E+00,-73.97789E+00
+356.4000E+00,-74.16657E+00
+356.8000E+00,-74.35524E+00
+357.2000E+00,-74.54391E+00
+357.6000E+00,-74.73258E+00
+358.0000E+00,-74.92125E+00
+358.4000E+00,-75.10993E+00
+358.8000E+00,-75.17738E+00
+359.2000E+00,-75.14410E+00
+359.6000E+00,-75.11082E+00
+360.0000E+00,-75.07754E+00
+360.4000E+00,-75.04426E+00
+360.8000E+00,-75.01098E+00
+361.2000E+00,-74.97770E+00
+361.6000E+00,-74.94442E+00
+362.0000E+00,-74.91114E+00
+362.4000E+00,-74.88302E+00
+362.8000E+00,-75.39835E+00
+363.2000E+00,-75.91367E+00
+363.6000E+00,-76.42900E+00
+364.0000E+00,-76.94433E+00
+364.4000E+00,-77.45966E+00
+364.8000E+00,-77.97499E+00
+365.2000E+00,-78.49031E+00
+365.6000E+00,-79.00564E+00
+366.0000E+00,-79.52097E+00
+366.4000E+00,-79.85685E+00
+366.8000E+00,-79.99253E+00
+367.2000E+00,-80.12821E+00
+367.6000E+00,-80.26389E+00
+368.0000E+00,-80.39957E+00
+368.4000E+00,-80.53525E+00
+368.8000E+00,-80.67093E+00
+369.2000E+00,-80.80661E+00
+369.6000E+00,-80.94229E+00
+370.0000E+00,-81.07797E+00
+370.4000E+00,-81.20551E+00
+370.8000E+00,-81.33248E+00
+371.2000E+00,-81.45946E+00
+371.6000E+00,-81.58644E+00
+372.0000E+00,-81.71341E+00
+372.4000E+00,-81.84039E+00
+372.8000E+00,-81.96736E+00
+373.2000E+00,-82.09434E+00
+373.6000E+00,-82.22132E+00
+374.0000E+00,-82.34145E+00
+374.4000E+00,-82.45127E+00
+374.8000E+00,-82.56109E+00
+375.2000E+00,-82.67092E+00
+375.6000E+00,-82.78074E+00
+376.0000E+00,-82.89057E+00
+376.4000E+00,-83.00039E+00
+376.8000E+00,-83.11021E+00
+377.2000E+00,-83.22004E+00
+377.6000E+00,-83.32986E+00
+378.0000E+00,-83.72140E+00
+378.4000E+00,-84.15788E+00
+378.8000E+00,-84.59436E+00
+379.2000E+00,-85.03084E+00
+379.6000E+00,-85.46732E+00
+380.0000E+00,-85.90380E+00
+380.4000E+00,-86.34028E+00
+380.8000E+00,-86.77676E+00
+381.2000E+00,-87.21324E+00
+381.6000E+00,-87.35941E+00
+382.0000E+00,-86.90450E+00
+382.4000E+00,-86.44959E+00
+382.8000E+00,-85.99467E+00
+383.2000E+00,-85.53976E+00
+383.6000E+00,-85.08485E+00
+384.0000E+00,-84.62994E+00
+384.4000E+00,-84.17503E+00
+384.8000E+00,-83.72011E+00
+385.2000E+00,-83.26520E+00
+385.6000E+00,-83.94939E+00
+386.0000E+00,-84.93832E+00
+386.4000E+00,-85.92725E+00
+386.8000E+00,-86.91618E+00
+387.2000E+00,-87.90511E+00
+387.6000E+00,-88.89403E+00
+388.0000E+00,-89.88296E+00
+388.4000E+00,-90.87189E+00
+388.8000E+00,-91.86082E+00
+389.2000E+00,-92.24518E+00
+389.6000E+00,-90.83693E+00
+390.0000E+00,-89.42867E+00
+390.4000E+00,-88.02042E+00
+390.8000E+00,-86.61216E+00
+391.2000E+00,-85.20390E+00
+391.6000E+00,-83.79565E+00
+392.0000E+00,-82.38739E+00
+392.4000E+00,-80.97914E+00
+392.8000E+00,-79.57088E+00
+393.2000E+00,-79.48245E+00
+393.6000E+00,-79.91893E+00
+394.0000E+00,-80.35541E+00
+394.4000E+00,-80.79189E+00
+394.8000E+00,-81.22837E+00
+395.2000E+00,-81.66485E+00
+395.6000E+00,-82.10133E+00
+396.0000E+00,-82.53781E+00
+396.4000E+00,-82.97429E+00
+396.8000E+00,-83.26007E+00
+397.2000E+00,-82.85328E+00
+397.6000E+00,-82.44650E+00
+398.0000E+00,-82.03971E+00
+398.4000E+00,-81.63293E+00
+398.8000E+00,-81.22615E+00
+399.2000E+00,-80.81936E+00
+399.6000E+00,-80.41258E+00
+400.0000E+00,-80.00579E+00
+400.4000E+00,-79.59901E+00
+400.8000E+00,-79.55625E+00
+401.2000E+00,-79.71650E+00
+401.6000E+00,-79.87676E+00
+402.0000E+00,-80.03702E+00
+402.4000E+00,-80.19727E+00
+402.8000E+00,-80.35753E+00
+403.2000E+00,-80.51778E+00
+403.6000E+00,-80.67804E+00
+404.0000E+00,-80.83830E+00
+404.4000E+00,-80.99661E+00
+404.8000E+00,-81.13844E+00
+405.2000E+00,-81.28026E+00
+405.6000E+00,-81.42208E+00
+406.0000E+00,-81.56391E+00
+406.4000E+00,-81.70573E+00
+406.8000E+00,-81.84756E+00
+407.2000E+00,-81.98938E+00
+407.6000E+00,-82.13120E+00
+408.0000E+00,-82.27303E+00
+408.4000E+00,-82.11899E+00
+408.8000E+00,-81.74036E+00
+409.2000E+00,-81.36174E+00
+409.6000E+00,-80.98312E+00
+410.0000E+00,-80.60449E+00
+410.4000E+00,-80.22587E+00
+410.8000E+00,-79.84724E+00
+411.2000E+00,-79.46862E+00
+411.6000E+00,-79.09000E+00
+412.0000E+00,-78.74178E+00
+412.4000E+00,-79.32137E+00
+412.8000E+00,-79.90095E+00
+413.2000E+00,-80.48054E+00
+413.6000E+00,-81.06012E+00
+414.0000E+00,-81.63970E+00
+414.4000E+00,-82.21929E+00
+414.8000E+00,-82.79887E+00
+415.2000E+00,-83.37846E+00
+415.6000E+00,-83.95804E+00
+416.0000E+00,-83.81989E+00
+416.4000E+00,-82.94949E+00
+416.8000E+00,-82.07909E+00
+417.2000E+00,-81.20869E+00
+417.6000E+00,-80.33829E+00
+418.0000E+00,-79.46789E+00
+418.4000E+00,-78.59749E+00
+418.8000E+00,-77.72709E+00
+419.2000E+00,-76.85669E+00
+419.6000E+00,-75.98629E+00
+420.0000E+00,-76.57010E+00
+420.4000E+00,-77.21727E+00
+420.8000E+00,-77.86444E+00
+421.2000E+00,-78.51161E+00
+421.6000E+00,-79.15877E+00
+422.0000E+00,-79.80594E+00
+422.4000E+00,-80.45311E+00
+422.8000E+00,-81.10028E+00
+423.2000E+00,-81.74745E+00
+423.6000E+00,-81.90299E+00
+424.0000E+00,-81.38382E+00
+424.4000E+00,-80.86466E+00
+424.8000E+00,-80.34549E+00
+425.2000E+00,-79.82632E+00
+425.6000E+00,-79.30715E+00
+426.0000E+00,-78.78798E+00
+426.4000E+00,-78.26882E+00
+426.8000E+00,-77.74965E+00
+427.2000E+00,-77.23048E+00
+427.6000E+00,-77.87665E+00
+428.0000E+00,-78.67461E+00
+428.4000E+00,-79.47256E+00
+428.8000E+00,-80.27051E+00
+429.2000E+00,-81.06846E+00
+429.6000E+00,-81.86641E+00
+430.0000E+00,-82.66437E+00
+430.4000E+00,-83.46232E+00
+430.8000E+00,-84.26027E+00
+431.2000E+00,-84.57061E+00
+431.6000E+00,-83.96748E+00
+432.0000E+00,-83.36434E+00
+432.4000E+00,-82.76120E+00
+432.8000E+00,-82.15807E+00
+433.2000E+00,-81.55493E+00
+433.6000E+00,-80.95180E+00
+434.0000E+00,-80.34866E+00
+434.4000E+00,-79.74552E+00
+434.8000E+00,-79.14239E+00
+435.2000E+00,-79.86285E+00
+435.6000E+00,-80.89120E+00
+436.0000E+00,-81.91955E+00
+436.4000E+00,-82.94790E+00
+436.8000E+00,-83.97625E+00
+437.2000E+00,-85.00461E+00
+437.6000E+00,-86.03296E+00
+438.0000E+00,-87.06131E+00
+438.4000E+00,-88.08966E+00
+438.8000E+00,-88.58282E+00
+439.2000E+00,-87.66173E+00
+439.6000E+00,-86.74065E+00
+440.0000E+00,-85.81956E+00
+440.4000E+00,-84.89847E+00
+440.8000E+00,-83.97738E+00
+441.2000E+00,-83.05629E+00
+441.6000E+00,-82.13521E+00
+442.0000E+00,-81.21412E+00
+442.4000E+00,-80.29303E+00
+442.8000E+00,-80.32274E+00
+443.2000E+00,-80.69035E+00
+443.6000E+00,-81.05797E+00
+444.0000E+00,-81.42559E+00
+444.4000E+00,-81.79320E+00
+444.8000E+00,-82.16082E+00
+445.2000E+00,-82.52843E+00
+445.6000E+00,-82.89605E+00
+446.0000E+00,-83.26367E+00
+446.4000E+00,-83.45325E+00
+446.8000E+00,-82.93536E+00
+447.2000E+00,-82.41748E+00
+447.6000E+00,-81.89959E+00
+448.0000E+00,-81.38170E+00
+448.4000E+00,-80.86381E+00
+448.8000E+00,-80.34592E+00
+449.2000E+00,-79.82804E+00
+449.6000E+00,-79.31015E+00
+450.0000E+00,-78.79226E+00
+450.4000E+00,-78.86007E+00
+450.8000E+00,-79.22384E+00
+451.2000E+00,-79.58762E+00
+451.6000E+00,-79.95140E+00
+452.0000E+00,-80.31517E+00
+452.4000E+00,-80.67895E+00
+452.8000E+00,-81.04272E+00
+453.2000E+00,-81.40650E+00
+453.6000E+00,-81.77028E+00
+454.0000E+00,-82.03275E+00
+454.4000E+00,-81.60242E+00
+454.8000E+00,-81.17208E+00
+455.2000E+00,-80.74174E+00
+455.6000E+00,-80.31141E+00
+456.0000E+00,-79.88107E+00
+456.4000E+00,-79.45074E+00
+456.8000E+00,-79.02040E+00
+457.2000E+00,-78.59006E+00
+457.6000E+00,-78.15973E+00
+458.0000E+00,-77.99166E+00
+458.4000E+00,-78.00523E+00
+458.8000E+00,-78.01879E+00
+459.2000E+00,-78.03236E+00
+459.6000E+00,-78.04593E+00
+460.0000E+00,-78.05950E+00
+460.4000E+00,-78.07307E+00
+460.8000E+00,-78.08663E+00
+461.2000E+00,-78.10020E+00
+461.6000E+00,-78.10937E+00
+462.0000E+00,-78.04153E+00
+462.4000E+00,-77.97369E+00
+462.8000E+00,-77.90585E+00
+463.2000E+00,-77.83801E+00
+463.6000E+00,-77.77017E+00
+464.0000E+00,-77.70233E+00
+464.4000E+00,-77.63449E+00
+464.8000E+00,-77.56665E+00
+465.2000E+00,-77.49881E+00
+465.6000E+00,-77.48196E+00
+466.0000E+00,-77.51268E+00
+466.4000E+00,-77.54340E+00
+466.8000E+00,-77.57412E+00
+467.2000E+00,-77.60484E+00
+467.6000E+00,-77.63556E+00
+468.0000E+00,-77.66628E+00
+468.4000E+00,-77.69700E+00
+468.8000E+00,-77.72772E+00
+469.2000E+00,-77.75844E+00
+469.6000E+00,-77.53536E+00
+470.0000E+00,-77.30727E+00
+470.4000E+00,-77.07917E+00
+470.8000E+00,-76.85108E+00
+471.2000E+00,-76.62298E+00
+471.6000E+00,-76.39488E+00
+472.0000E+00,-76.16679E+00
+472.4000E+00,-75.93869E+00
+472.8000E+00,-75.71060E+00
+473.2000E+00,-75.62158E+00
+473.6000E+00,-75.70683E+00
+474.0000E+00,-75.79207E+00
+474.4000E+00,-75.87732E+00
+474.8000E+00,-75.96257E+00
+475.2000E+00,-76.04782E+00
+475.6000E+00,-76.13307E+00
+476.0000E+00,-76.21831E+00
+476.4000E+00,-76.30356E+00
+476.8000E+00,-76.38881E+00
+477.2000E+00,-76.33728E+00
+477.6000E+00,-76.27174E+00
+478.0000E+00,-76.20621E+00
+478.4000E+00,-76.14067E+00
+478.8000E+00,-76.07514E+00
+479.2000E+00,-76.00960E+00
+479.6000E+00,-75.94406E+00
+480.0000E+00,-75.87853E+00
+480.4000E+00,-75.81299E+00
+480.8000E+00,-75.82245E+00
+481.2000E+00,-75.95941E+00
+481.6000E+00,-76.09637E+00
+482.0000E+00,-76.23333E+00
+482.4000E+00,-76.37029E+00
+482.8000E+00,-76.50725E+00
+483.2000E+00,-76.64421E+00
+483.6000E+00,-76.78117E+00
+484.0000E+00,-76.91813E+00
+484.4000E+00,-77.05509E+00
+484.8000E+00,-77.00169E+00
+485.2000E+00,-76.91030E+00
+485.6000E+00,-76.81891E+00
+486.0000E+00,-76.72752E+00
+486.4000E+00,-76.63613E+00
+486.8000E+00,-76.54473E+00
+487.2000E+00,-76.45334E+00
+487.6000E+00,-76.36195E+00
+488.0000E+00,-76.27056E+00
+488.4000E+00,-76.16457E+00
+488.8000E+00,-76.02403E+00
+489.2000E+00,-75.88349E+00
+489.6000E+00,-75.74294E+00
+490.0000E+00,-75.60240E+00
+490.4000E+00,-75.46185E+00
+490.8000E+00,-75.32131E+00
+491.2000E+00,-75.18077E+00
+491.6000E+00,-75.04022E+00
+492.0000E+00,-74.89968E+00
+492.4000E+00,-74.79008E+00
+492.8000E+00,-74.69024E+00
+493.2000E+00,-74.59040E+00
+493.6000E+00,-74.49056E+00
+494.0000E+00,-74.39072E+00
+494.4000E+00,-74.29088E+00
+494.8000E+00,-74.19104E+00
+495.2000E+00,-74.09120E+00
+495.6000E+00,-73.99136E+00
+496.0000E+00,-73.87470E+00
+496.4000E+00,-73.69960E+00
+496.8000E+00,-73.52449E+00
+497.2000E+00,-73.34939E+00
+497.6000E+00,-73.17429E+00
+498.0000E+00,-72.99918E+00
+498.4000E+00,-72.82408E+00
+498.8000E+00,-72.64897E+00
+499.2000E+00,-72.47387E+00
+499.6000E+00,-72.29877E+00
+500.0000E+00,-72.18729E+00
+500.4000E+00,-72.10486E+00
+500.8000E+00,-72.02243E+00
+501.2000E+00,-71.94000E+00
+501.6000E+00,-71.85757E+00
+502.0000E+00,-71.77513E+00
+502.4000E+00,-71.69270E+00
+502.8000E+00,-71.61027E+00
+503.2000E+00,-71.52784E+00
+503.6000E+00,-71.44038E+00
+504.0000E+00,-71.32441E+00
+504.4000E+00,-71.20844E+00
+504.8000E+00,-71.09248E+00
+505.2000E+00,-70.97651E+00
+505.6000E+00,-70.86054E+00
+506.0000E+00,-70.74457E+00
+506.4000E+00,-70.62860E+00
+506.8000E+00,-70.51264E+00
+507.2000E+00,-70.39667E+00
+507.6000E+00,-70.39183E+00
+508.0000E+00,-70.45711E+00
+508.4000E+00,-70.52239E+00
+508.8000E+00,-70.58767E+00
+509.2000E+00,-70.65295E+00
+509.6000E+00,-70.71823E+00
+510.0000E+00,-70.78351E+00
+510.4000E+00,-70.84879E+00
+510.8000E+00,-70.91407E+00
+511.2000E+00,-70.97597E+00
+511.6000E+00,-70.99696E+00
+512.0000E+00,-71.01795E+00
+512.4000E+00,-71.03895E+00
+512.8000E+00,-71.05994E+00
+513.2000E+00,-71.08093E+00
+513.6000E+00,-71.10192E+00
+514.0000E+00,-71.12291E+00
+514.4000E+00,-71.14391E+00
+514.8000E+00,-71.16490E+00
+515.2000E+00,-71.31161E+00
+515.6000E+00,-71.56556E+00
+516.0000E+00,-71.81952E+00
+516.4000E+00,-72.07347E+00
+516.8000E+00,-72.32742E+00
+517.2000E+00,-72.58137E+00
+517.6000E+00,-72.83532E+00
+518.0000E+00,-73.08928E+00
+518.4000E+00,-73.34323E+00
+518.8000E+00,-73.59638E+00
+519.2000E+00,-73.57667E+00
+519.6000E+00,-73.55695E+00
+520.0000E+00,-73.53724E+00
+520.4000E+00,-73.51753E+00
+520.8000E+00,-73.49782E+00
+521.2000E+00,-73.47811E+00
+521.6000E+00,-73.45839E+00
+522.0000E+00,-73.43868E+00
+522.4000E+00,-73.41897E+00
+522.8000E+00,-73.65907E+00
+523.2000E+00,-74.19667E+00
+523.6000E+00,-74.73427E+00
+524.0000E+00,-75.27187E+00
+524.4000E+00,-75.80947E+00
+524.8000E+00,-76.34707E+00
+525.2000E+00,-76.88467E+00
+525.6000E+00,-77.42227E+00
+526.0000E+00,-77.95987E+00
+526.4000E+00,-78.49747E+00
+526.8000E+00,-78.41619E+00
+527.2000E+00,-78.28794E+00
+527.6000E+00,-78.15968E+00
+528.0000E+00,-78.03143E+00
+528.4000E+00,-77.90317E+00
+528.8000E+00,-77.77491E+00
+529.2000E+00,-77.64666E+00
+529.6000E+00,-77.51840E+00
+530.0000E+00,-77.39015E+00
+530.4000E+00,-77.59264E+00
+530.8000E+00,-78.30662E+00
+531.2000E+00,-79.02061E+00
+531.6000E+00,-79.73459E+00
+532.0000E+00,-80.44857E+00
+532.4000E+00,-81.16256E+00
+532.8000E+00,-81.87654E+00
+533.2000E+00,-82.59053E+00
+533.6000E+00,-83.30451E+00
+534.0000E+00,-84.01849E+00
+534.4000E+00,-83.79199E+00
+534.8000E+00,-83.40723E+00
+535.2000E+00,-83.02246E+00
+535.6000E+00,-82.63769E+00
+536.0000E+00,-82.25292E+00
+536.4000E+00,-81.86815E+00
+536.8000E+00,-81.48339E+00
+537.2000E+00,-81.09862E+00
+537.6000E+00,-80.71385E+00
+538.0000E+00,-80.97817E+00
+538.4000E+00,-82.62681E+00
+538.8000E+00,-84.27545E+00
+539.2000E+00,-85.92409E+00
+539.6000E+00,-87.57273E+00
+540.0000E+00,-89.22137E+00
+540.4000E+00,-90.87001E+00
+540.8000E+00,-92.51865E+00
+541.2000E+00,-94.16729E+00
+541.6000E+00,-95.81593E+00
+542.0000E+00,-95.11811E+00
+542.4000E+00,-93.76797E+00
+542.8000E+00,-92.41782E+00
+543.2000E+00,-91.06768E+00
+543.6000E+00,-89.71754E+00
+544.0000E+00,-88.36739E+00
+544.4000E+00,-87.01725E+00
+544.8000E+00,-85.66710E+00
+545.2000E+00,-84.31696E+00
+545.6000E+00,-83.56065E+00
+546.0000E+00,-84.62715E+00
+546.4000E+00,-85.69364E+00
+546.8000E+00,-86.76014E+00
+547.2000E+00,-87.82664E+00
+547.6000E+00,-88.89313E+00
+548.0000E+00,-89.95963E+00
+548.4000E+00,-91.02612E+00
+548.8000E+00,-92.09262E+00
+549.2000E+00,-93.15912E+00
+549.6000E+00,-92.84530E+00
+550.0000E+00,-91.96492E+00
+550.4000E+00,-91.08454E+00
+550.8000E+00,-90.20415E+00
+551.2000E+00,-89.32377E+00
+551.6000E+00,-88.44338E+00
+552.0000E+00,-87.56300E+00
+552.4000E+00,-86.68262E+00
+552.8000E+00,-85.80223E+00
+553.2000E+00,-85.25462E+00
+553.6000E+00,-86.30627E+00
+554.0000E+00,-87.35792E+00
+554.4000E+00,-88.40957E+00
+554.8000E+00,-89.46122E+00
+555.2000E+00,-90.51286E+00
+555.6000E+00,-91.56451E+00
+556.0000E+00,-92.61616E+00
+556.4000E+00,-93.66781E+00
+556.8000E+00,-94.71946E+00
+557.2000E+00,-94.38826E+00
+557.6000E+00,-93.26391E+00
+558.0000E+00,-92.13956E+00
+558.4000E+00,-91.01520E+00
+558.8000E+00,-89.89085E+00
+559.2000E+00,-88.76650E+00
+559.6000E+00,-87.64215E+00
+560.0000E+00,-86.51780E+00
+560.4000E+00,-85.39344E+00
+560.8000E+00,-84.46975E+00
+561.2000E+00,-85.37727E+00
+561.6000E+00,-86.28479E+00
+562.0000E+00,-87.19231E+00
+562.4000E+00,-88.09983E+00
+562.8000E+00,-89.00735E+00
+563.2000E+00,-89.91487E+00
+563.6000E+00,-90.82239E+00
+564.0000E+00,-91.72991E+00
+564.4000E+00,-92.63743E+00
+564.8000E+00,-92.34532E+00
+565.2000E+00,-91.11831E+00
+565.6000E+00,-89.89130E+00
+566.0000E+00,-88.66430E+00
+566.4000E+00,-87.43729E+00
+566.8000E+00,-86.21028E+00
+567.2000E+00,-84.98327E+00
+567.6000E+00,-83.75626E+00
+568.0000E+00,-82.52926E+00
+568.4000E+00,-81.34824E+00
+568.8000E+00,-81.94139E+00
+569.2000E+00,-82.53454E+00
+569.6000E+00,-83.12770E+00
+570.0000E+00,-83.72085E+00
+570.4000E+00,-84.31400E+00
+570.8000E+00,-84.90715E+00
+571.2000E+00,-85.50030E+00
+571.6000E+00,-86.09346E+00
+572.0000E+00,-86.68661E+00
+572.4000E+00,-86.52263E+00
+572.8000E+00,-85.56596E+00
+573.2000E+00,-84.60929E+00
+573.6000E+00,-83.65262E+00
+574.0000E+00,-82.69594E+00
+574.4000E+00,-81.73927E+00
+574.8000E+00,-80.78260E+00
+575.2000E+00,-79.82593E+00
+575.6000E+00,-78.86926E+00
+576.0000E+00,-77.91258E+00
+576.4000E+00,-78.40274E+00
+576.8000E+00,-78.96620E+00
+577.2000E+00,-79.52965E+00
+577.6000E+00,-80.09311E+00
+578.0000E+00,-80.65657E+00
+578.4000E+00,-81.22002E+00
+578.8000E+00,-81.78348E+00
+579.2000E+00,-82.34693E+00
+579.6000E+00,-82.91039E+00
+580.0000E+00,-83.03376E+00
+580.4000E+00,-82.53686E+00
+580.8000E+00,-82.03997E+00
+581.2000E+00,-81.54307E+00
+581.6000E+00,-81.04617E+00
+582.0000E+00,-80.54928E+00
+582.4000E+00,-80.05238E+00
+582.8000E+00,-79.55549E+00
+583.2000E+00,-79.05859E+00
+583.6000E+00,-78.56169E+00
+584.0000E+00,-79.06221E+00
+584.4000E+00,-79.70093E+00
+584.8000E+00,-80.33965E+00
+585.2000E+00,-80.97837E+00
+585.6000E+00,-81.61709E+00
+586.0000E+00,-82.25581E+00
+586.4000E+00,-82.89453E+00
+586.8000E+00,-83.53325E+00
+587.2000E+00,-84.17197E+00
+587.6000E+00,-84.40428E+00
+588.0000E+00,-83.85311E+00
+588.4000E+00,-83.30194E+00
+588.8000E+00,-82.75077E+00
+589.2000E+00,-82.19960E+00
+589.6000E+00,-81.64844E+00
+590.0000E+00,-81.09727E+00
+590.4000E+00,-80.54610E+00
+590.8000E+00,-79.99493E+00
+591.2000E+00,-79.44376E+00
+591.6000E+00,-79.94336E+00
+592.0000E+00,-80.69779E+00
+592.4000E+00,-81.45222E+00
+592.8000E+00,-82.20665E+00
+593.2000E+00,-82.96108E+00
+593.6000E+00,-83.71552E+00
+594.0000E+00,-84.46995E+00
+594.4000E+00,-85.22438E+00
+594.8000E+00,-85.97881E+00
+595.2000E+00,-86.33302E+00
+595.6000E+00,-85.59446E+00
+596.0000E+00,-84.85590E+00
+596.4000E+00,-84.11734E+00
+596.8000E+00,-83.37878E+00
+597.2000E+00,-82.64022E+00
+597.6000E+00,-81.90166E+00
+598.0000E+00,-81.16310E+00
+598.4000E+00,-80.42454E+00
+598.8000E+00,-79.68598E+00
+599.2000E+00,-79.83016E+00
+599.6000E+00,-80.29864E+00
+600.0000E+00,-80.76712E+00
+600.4000E+00,-81.23560E+00
+600.8000E+00,-81.70408E+00
+601.2000E+00,-82.17256E+00
+601.6000E+00,-82.64104E+00
+602.0000E+00,-83.10952E+00
+602.4000E+00,-83.57800E+00
+602.8000E+00,-83.85864E+00
+603.2000E+00,-83.36174E+00
+603.6000E+00,-82.86484E+00
+604.0000E+00,-82.36795E+00
+604.4000E+00,-81.87105E+00
+604.8000E+00,-81.37416E+00
+605.2000E+00,-80.87726E+00
+605.6000E+00,-80.38036E+00
+606.0000E+00,-79.88347E+00
+606.4000E+00,-79.38657E+00
+606.8000E+00,-79.29133E+00
+607.2000E+00,-79.40499E+00
+607.6000E+00,-79.51865E+00
+608.0000E+00,-79.63232E+00
+608.4000E+00,-79.74598E+00
+608.8000E+00,-79.85965E+00
+609.2000E+00,-79.97331E+00
+609.6000E+00,-80.08697E+00
+610.0000E+00,-80.20064E+00
+610.4000E+00,-80.26157E+00
+610.8000E+00,-79.93978E+00
+611.2000E+00,-79.61799E+00
+611.6000E+00,-79.29619E+00
+612.0000E+00,-78.97440E+00
+612.4000E+00,-78.65261E+00
+612.8000E+00,-78.33082E+00
+613.2000E+00,-78.00903E+00
+613.6000E+00,-77.68723E+00
+614.0000E+00,-77.36544E+00
+614.4000E+00,-77.18053E+00
+614.8000E+00,-77.09298E+00
+615.2000E+00,-77.00542E+00
+615.6000E+00,-76.91787E+00
+616.0000E+00,-76.83032E+00
+616.4000E+00,-76.74277E+00
+616.8000E+00,-76.65522E+00
+617.2000E+00,-76.56766E+00
+617.6000E+00,-76.48011E+00
+618.0000E+00,-76.39344E+00
+618.4000E+00,-76.32432E+00
+618.8000E+00,-76.25520E+00
