x-axis,1
second,Volt
-18.000000E-03,+20.159799695E+00
-17.992800E-03,+20.159799695E+00
-17.985600E-03,+20.039196679E+00
-17.978400E-03,+19.958794668E+00
-17.971200E-03,+19.918593663E+00
-17.964000E-03,+19.958794668E+00
-17.956800E-03,+19.958794668E+00
-17.949600E-03,+20.079397684E+00
-17.942400E-03,+19.838191652E+00
-17.935200E-03,+19.918593663E+00
-17.928000E-03,+19.958794668E+00
-17.920800E-03,+19.958794668E+00
-17.913600E-03,+19.757789642E+00
-17.906400E-03,+19.838191652E+00
-17.899200E-03,+19.797990647E+00
-17.892000E-03,+19.556784615E+00
-17.884800E-03,+19.717588636E+00
-17.877600E-03,+19.757789642E+00
-17.870400E-03,+19.878392658E+00
-17.863200E-03,+19.556784615E+00
-17.856000E-03,+19.757789642E+00
-17.848800E-03,+19.596985620E+00
-17.841600E-03,+19.556784615E+00
-17.834400E-03,+19.556784615E+00
-17.827200E-03,+19.757789642E+00
-17.820000E-03,+19.556784615E+00
-17.812800E-03,+19.757789642E+00
-17.805600E-03,+19.556784615E+00
-17.798400E-03,+19.757789642E+00
-17.791200E-03,+19.556784615E+00
-17.784000E-03,+19.757789642E+00
-17.776800E-03,+19.717588636E+00
-17.769600E-03,+19.677387631E+00
-17.762400E-03,+19.757789642E+00
-17.755200E-03,+19.757789642E+00
-17.748000E-03,+19.757789642E+00
-17.740800E-03,+19.596985620E+00
-17.733600E-03,+19.878392658E+00
-17.726400E-03,+19.878392658E+00
-17.719200E-03,+19.958794668E+00
-17.712000E-03,+19.958794668E+00
-17.704800E-03,+19.797990647E+00
-17.697600E-03,+19.958794668E+00
-17.690400E-03,+20.039196679E+00
-17.683200E-03,+20.159799695E+00
-17.676000E-03,+20.360804722E+00
-17.668800E-03,+20.200000700E+00
-17.661600E-03,+20.360804722E+00
-17.654400E-03,+20.280402711E+00
-17.647200E-03,+20.521608743E+00
-17.640000E-03,+20.561809748E+00
-17.632800E-03,+20.602010754E+00
-17.625600E-03,+20.561809748E+00
-17.618400E-03,+20.762814775E+00
-17.611200E-03,+20.803015780E+00
-17.604000E-03,+20.762814775E+00
-17.596800E-03,+20.963819802E+00
-17.589600E-03,+21.044221812E+00
-17.582400E-03,+21.245226839E+00
-17.575200E-03,+21.164824829E+00
-17.568000E-03,+21.365829855E+00
-17.560800E-03,+21.325628850E+00
-17.553600E-03,+21.245226839E+00
-17.546400E-03,+21.566834882E+00
-17.539200E-03,+21.566834882E+00
-17.532000E-03,+21.566834882E+00
-17.524800E-03,+21.808040914E+00
-17.517600E-03,+21.888442925E+00
-17.510400E-03,+21.808040914E+00
-17.503200E-03,+21.968844935E+00
-17.496000E-03,+22.169849962E+00
-17.488800E-03,+22.169849962E+00
-17.481600E-03,+22.290452978E+00
-17.474400E-03,+22.290452978E+00
-17.467200E-03,+22.411055994E+00
-17.460000E-03,+22.571860015E+00
-17.452800E-03,+22.571860015E+00
-17.445600E-03,+22.692463031E+00
-17.438400E-03,+22.652262026E+00
-17.431200E-03,+22.813066047E+00
-17.424000E-03,+22.772865042E+00
-17.416800E-03,+22.933669063E+00
-17.409600E-03,+23.094473085E+00
-17.402400E-03,+22.973870069E+00
-17.395200E-03,+23.174875095E+00
-17.388000E-03,+23.174875096E+00
-17.380800E-03,+23.335679117E+00
-17.373600E-03,+23.496483138E+00
-17.366400E-03,+23.375880122E+00
-17.359200E-03,+23.375880122E+00
-17.352000E-03,+23.777890176E+00
-17.344800E-03,+23.416081128E+00
-17.337600E-03,+23.576885149E+00
-17.330400E-03,+23.657287160E+00
-17.323200E-03,+23.777890176E+00
-17.316000E-03,+23.777890176E+00
-17.308800E-03,+23.818091181E+00
-17.301600E-03,+23.978895202E+00
-17.294400E-03,+23.978895202E+00
-17.287200E-03,+23.978895202E+00
-17.280000E-03,+23.978895202E+00
-17.272800E-03,+24.099498218E+00
-17.265600E-03,+23.978895202E+00
-17.258400E-03,+24.059297213E+00
-17.251200E-03,+24.179900229E+00
-17.244000E-03,+24.179900229E+00
-17.236800E-03,+24.380905256E+00
-17.229600E-03,+24.260302240E+00
-17.222400E-03,+24.501508272E+00
-17.215200E-03,+24.541709277E+00
-17.208000E-03,+24.581910282E+00
-17.200800E-03,+24.581910282E+00
-17.193600E-03,+24.581910282E+00
-17.186400E-03,+24.581910282E+00
-17.179200E-03,+24.581910282E+00
-17.172000E-03,+24.581910282E+00
-17.164800E-03,+24.742714304E+00
-17.157600E-03,+24.662312293E+00
-17.150400E-03,+24.983920336E+00
-17.143200E-03,+24.622111288E+00
-17.136000E-03,+24.983920336E+00
-17.128800E-03,+24.943719330E+00
-17.121600E-03,+24.903518325E+00
-17.114400E-03,+24.903518325E+00
-17.107200E-03,+25.144724357E+00
-17.100000E-03,+24.983920336E+00
-17.092800E-03,+25.024121341E+00
-17.085600E-03,+25.064322346E+00
-17.078400E-03,+25.184925362E+00
-17.071200E-03,+25.024121341E+00
-17.064000E-03,+24.983920336E+00
-17.056800E-03,+25.385930389E+00
-17.049600E-03,+25.385930389E+00
-17.042400E-03,+25.385930389E+00
-17.035200E-03,+25.546734410E+00
-17.028000E-03,+25.385930389E+00
-17.020800E-03,+25.546734411E+00
-17.013600E-03,+25.466332400E+00
-17.006400E-03,+25.787940443E+00
-16.999200E-03,+25.747739437E+00
-16.992000E-03,+25.787940443E+00
-16.984800E-03,+25.747739437E+00
-16.977600E-03,+25.828141448E+00
-16.970400E-03,+25.868342453E+00
-16.963200E-03,+25.787940443E+00
-16.956000E-03,+25.787940443E+00
-16.948800E-03,+25.988945469E+00
-16.941600E-03,+26.069347480E+00
-16.934400E-03,+26.069347480E+00
-16.927200E-03,+26.189950496E+00
-16.920000E-03,+26.189950496E+00
-16.912800E-03,+26.390955523E+00
-16.905600E-03,+26.189950496E+00
-16.898400E-03,+26.270352507E+00
-16.891200E-03,+26.390955523E+00
-16.884000E-03,+26.390955523E+00
-16.876800E-03,+26.431156528E+00
-16.869600E-03,+26.511558539E+00
-16.862400E-03,+26.712563565E+00
-16.855200E-03,+26.471357533E+00
-16.848000E-03,+26.591960549E+00
-16.840800E-03,+26.752764571E+00
-16.833600E-03,+26.672362560E+00
-16.826400E-03,+26.712563565E+00
-16.819200E-03,+26.953769597E+00
-16.812000E-03,+27.194975629E+00
-16.804800E-03,+27.034171608E+00
-16.797600E-03,+27.114573619E+00
-16.790400E-03,+27.114573619E+00
-16.783200E-03,+27.194975629E+00
-16.776000E-03,+27.395980656E+00
